Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
LINCOLN PARK,81.72390254361193,76.25751035210082,22.07089261181157,20.08506257883344,19.65882334810908,19.15750132488834,18.947100982557483,17.9470958709717,22.07562580352824,18.552559878375103
MORGAN PARK,78.51419169038206,47.47226671465154,27.99626629797965,20.567652079823283,36.23021256373481,18.75567304799845,19.946827636970276,18.01163563623536,24.807933794273094,18.87631455227572
FOREST GLEN,77.99058892961959,48.02410213980872,27.51907801023673,20.527806875739344,35.984541567950224,18.55005790817907,19.655143093055425,17.88982407475861,24.45397239805948,18.767628452139867
LAKE VIEW,80.14991790607412,57.07214056035522,25.61373773390248,20.428828052807884,33.132561632382,18.762173297841088,19.592758867817512,18.0633444570726,23.671069848665667,18.863542817228545
WASHINGTON HEIGHTS,78.54865836646262,48.87404287171422,27.56848051222975,20.608329711625505,35.953373979188235,18.707205197790447,19.887641233379583,18.03948605765126,24.56754803638743,18.911782934310608
EDISON PARK,77.7952342721456,47.33760680536446,27.711360428672556,20.523910593288853,36.07957250015771,18.58109335952283,19.63624450152384,17.863301364733168,24.536294082580014,18.74320015199972
CALUMET HEIGHTS,79.10578065131125,51.7522848190016,26.92030107048672,20.575161898667687,35.22691996386101,18.731002924244866,19.873402551784643,18.073487538137265,24.303553833931108,18.92315788269043
GARFIELD RIDGE,77.55565343942186,46.58083800840112,28.17936216020545,20.647822034636985,36.47488476771895,18.731013345219967,19.820752786203347,17.960504870285686,24.860241311512187,18.85606108015968
GREATER GRAND CROSSING,78.66955608504556,50.83537480445711,27.10416625503883,20.611891161022257,35.63254447117206,18.61947272597068,19.819683220818103,18.052282510630064,24.312887725386947,18.925600849532007
OHARE,76.7138560640171,45.0862279813672,28.38054451573164,20.640556084257103,36.164007353974334,18.71757732170194,19.709666943802336,17.83314864021007,24.754349332818304,18.746139361542504
SOUTH CHICAGO,79.838314987419,54.68884912776453,26.36849045876593,20.51994521753313,34.38861443261887,18.851535239030884,19.908311288410147,18.12059845128282,24.14284018879293,18.93610965512089
DUNNING,77.4458402024767,46.81394618157348,27.879152287489287,20.58842054693697,36.05066075395583,18.61529808125083,19.718900720866515,17.877208314536748,24.59609337740166,18.76952096322123
ARMOUR SQUARE,79.49693987722355,54.27684937464284,26.36700359395806,20.54664001464844,34.81740082881911,18.631427734101305,19.77088399425214,18.10166419675,23.976549020262578,18.93678072215193
MCKINLEY PARK,78.8427228145912,51.619849674037255,26.921173270804,20.581944149830328,35.44584177986521,18.64451426521676,19.769923954322696,18.05250730670869,24.233435816843013,18.913001359095333
ROGERS PARK,79.952515370137,54.66590350383039,25.94153706318623,20.400626393910983,34.922812054608315,18.512428984770896,19.58291006088259,18.013347677282386,23.7827444334288,18.8425731143436
WEST GARFIELD PARK,77.9765167236328,48.2939033508301,27.5875793457031,20.6205688476563,36.2408386230469,18.6585021972656,19.7459869384766,17.9805316925049,24.5247554779053,18.873929977417
NEW CITY,78.58470414415746,50.44079244802025,27.20356868696693,20.615750526073786,35.72770284705706,18.63097911819573,19.81743518376,18.04724292768489,24.373454571104272,18.92255697221424
BRIGHTON PARK,78.01258898174154,47.43116522228111,27.88143903804569,20.637595808604235,36.38673729433064,18.710010640428692,19.811597012609376,18.003890318768452,24.75825528532905,18.89238266340003
BEVERLY,78.51000109708217,47.59680028254499,27.939921045404304,20.568021971622525,36.21981903270007,18.730784104050446,19.931781222303748,18.008010733691282,24.772712957884256,18.87290752278978
OAKLAND,79.33650789614079,55.080258546052185,26.3314450864439,20.611349374276656,33.69030196578416,18.919018780743617,19.779752307467984,18.13690952724882,24.026109681306064,18.9686972582782
NEAR SOUTH SIDE,80.23379642941987,61.32636038666363,24.987366396471888,20.399596823225888,30.026928225163463,18.797732046418695,19.512332255176144,18.05612498713093,23.36628851933411,18.81754487102542
DOUGLAS,79.48320958815039,54.262671047429045,26.37397853453156,20.54920631691262,34.79429124003708,18.639420675669456,19.771643492830293,18.102127261434763,23.98158622510505,18.93757777743867
