Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
LOOP,91.1715293884277,87.7054119110107,35.8772094726563,34.4821487426758,43.5157348632813,41.1102233886719,25.41015625,24.35546875,29.8945983886719,28.7229776382446
PULLMAN,91.93406727445884,87.38940128265538,35.80614260409741,34.610286599017186,43.71287397831042,41.41968027480105,25.357643159906917,24.476937801279917,29.892167320454384,28.952244025088365
KENWOOD,91.88134448125432,87.71844285606194,35.778149884312086,34.50803931598082,43.73104687162719,41.48081021770032,25.426470344048884,24.313189094048887,30.007898579596453,28.84913087271225
WOODLAWN,91.8641709016242,87.58246360945459,35.84309673197547,34.57968436125821,43.80461584303568,41.615786843155135,25.48429903935802,24.33489694326052,30.007867108295752,28.853549591962736
LINCOLN SQUARE,91.55721815251792,87.04284412665724,36.36707696337718,34.93054459052583,44.07427744882392,41.773398218120974,25.49618584575177,24.24112231705961,30.032471232736693,28.870836618107862
NORTH PARK,91.4770973205566,86.9416370391846,36.4490875244141,34.9464965820313,44.0296264648438,41.7995544433594,25.46875,24.23828125,30.0547973632813,28.8537292480469
WEST ENGLEWOOD,91.47767482765848,87.28347651922263,36.03379777093259,34.779401066711884,43.93671011879925,41.87183029053447,25.5954976443872,24.42181568600868,29.988067524896906,28.86696217220413
RIVERDALE,92.17881025709109,87.69075755685003,35.55871490685452,34.426208526640885,43.63632952524147,41.50162655735231,25.32784120721666,24.503192353487258,29.856497003310828,28.91260672647184
WEST LAWN,91.5260790246586,86.93265982149758,35.98586667993473,34.652673316609985,44.127513911926414,42.17733149069271,25.26377224495622,24.53125,29.922386596209236,29.00170159203772
IRVING PARK,91.7057800292969,87.269495010376,36.1913879394531,34.9214950561524,44.2281555175782,41.7955108642578,25.580078125,24.23828125,29.9729248046875,28.9284057617188
AUSTIN,91.83621691417213,87.43095466344042,36.28054103514163,34.98870384235576,44.201351824673786,42.262733550023576,25.38757601651279,24.338045987215907,29.919287111060783,28.917390070328818
BURNSIDE,91.41613503141774,87.29371113484137,35.892745886435016,34.65611232139546,43.69293495902803,41.71962264076958,25.524250392807268,24.40735204259777,29.916772812571622,28.912754863334087
EAST SIDE,92.27772067036824,88.11605622945142,35.531224115461164,34.31884088040119,43.4011331324498,41.14096960336105,25.24646494716812,24.43742022031014,29.89137374355644,28.85178021583905
WEST RIDGE,91.5929722355578,87.09468998363137,36.340016387487175,34.91131801406734,43.88058462248207,41.71862697499064,25.40289439451277,24.238576898060543,29.95498724449929,28.81316921651571
MONTCLARE,91.82018923609928,87.42678387738273,36.27528655686864,34.88601270934849,44.10872274259243,42.26824386011848,25.2780140733885,24.281563044425088,29.906155216070808,28.823144796418006
LOWER WEST SIDE,91.19213955686142,87.44396472497314,35.88612167410958,34.55122315807906,43.67083537367815,41.30914605509676,25.390535304247997,24.394710641504016,29.916739782865523,28.799622596291066
WEST ELSDON,91.1815530546419,86.92408206341389,36.02470692759393,34.74046286202813,44.069998373208776,42.071570437009264,25.41174255432068,24.53125,29.94986937386649,29.025301072028245
NORTH CENTER,91.7327706044906,87.2805256890675,36.18130497518929,34.906353572171334,44.19717271555668,41.74885941975463,25.567600421926453,24.245935098792533,29.977812030260434,28.919596385223063
WEST TOWN,91.67695632336915,87.50264771320242,36.129583411526085,34.806070631720594,43.770641686429016,41.544749960555045,25.462127543604645,24.35546875,29.98687325112237,28.89174225549217
SOUTH SHORE,91.98559384779492,87.73702376972543,35.72231804125235,34.46011695283839,43.69616442478067,41.448192801620095,25.405478737571027,24.30781416459517,30.00029776096344,28.84424874168453
GRAND BOULEVARD,91.2153961181641,87.7605571746826,35.9967010498047,34.7002044677735,43.7067321777344,41.5364547729492,25.52734375,24.4140625,29.9866481781006,28.8440847396851
CHATHAM,91.33616312387832,87.29113635501346,36.08940858583191,34.777866136705576,44.09751793113919,42.041366865828245,25.49907622466216,24.50175517314189,29.98864407925991,28.90187719705937
WEST PULLMAN,92.2537421728516,87.77803968017578,35.40350678417973,34.318953437500014,43.62897170703129,41.68668028808595,25.365618437500007,24.53125,29.836490292968783,28.897545602417
HEGEWISCH,92.14545491470192,87.81502941061179,35.707174068289405,34.523875147253094,43.62610976493575,41.30265572679416,25.29505165920196,24.46026313110749,29.89261421195329,28.930480470771265
NEAR WEST SIDE,91.32150781192188,87.64778977467316,35.9134118153353,34.52627705110987,43.51327481666334,41.19096802609753,25.438070943419746,24.357712020189435,29.89140508315144,28.76404349402201
UPTOWN,91.96525445657672,87.39776718674518,36.03502496201197,34.683629247856715,43.86597154240294,41.227201054321405,25.442571088425023,24.300127038704964,30.004427292702147,28.82055386410488
ENGLEWOOD,91.55037817346592,87.37537100124078,36.04427727379506,34.780648597128724,43.91600392848167,41.86310908263803,25.623269282038205,24.4140625,29.998709209736475,28.858703325339512
PORTAGE PARK,91.70858998857696,87.27918601803395,36.20230324493055,34.92804390260549,44.219362555317566,41.81414397447959,25.57150205414871,24.23828125,29.97762756621701,28.925670683795055
EDGEWATER,91.9672019958496,87.3625564575195,36.0674896240234,34.7445770263672,43.9414642333984,41.2806640625,25.46875,24.296875,30.0104694366455,28.827000617981
WASHINGTON PARK,91.3489898681641,87.60694158679127,36.01567486070924,34.73228628450355,43.79019156759993,41.66672734574618,25.565599684438588,24.4140625,29.991458222159988,28.84991475847673
CHICAGO LAWN,90.93385954021994,86.703025867824,35.96942732258753,34.76958895220011,44.06071983588392,41.92958372756343,25.40496309585596,24.474733511657625,29.90966334859237,28.91679734705506
EAST GARFIELD PARK,91.63629772414852,87.49449995994016,35.98291008701292,34.68431826198151,43.659771756920605,41.577227318072,25.48542143869983,24.37350021815009,29.904018648645778,28.88791635523293
SOUTH LAWNDALE,91.03578378551715,86.87367276151389,36.077257409560005,34.7706394900732,43.95279959094442,41.8674149125961,25.47124037841077,24.53048661043511,29.949966715359796,28.963265283035124
AVALON PARK,91.45044819528134,87.32229997939454,35.879703107250215,34.64228710681599,43.68755709591135,41.69951716890088,25.51691866218778,24.40168777179973,29.92045404908915,28.908264245229763
NEAR NORTH SIDE,91.7457598978096,87.77914474287518,35.806355410511934,34.338126323968424,43.21413534386071,40.90582779480084,25.32333369028744,24.37340169803601,29.958643880179192,28.760560887144727
JEFFERSON PARK,91.4657682175802,86.98440263078022,36.42228824365097,34.95858312997124,44.045233004065615,41.82599066730634,25.4767868454392,24.23828125,30.04102511461181,28.856469766513754
CLEARING,91.69193753950766,87.30546215094608,35.668198089464234,34.51342269369431,44.06107580122321,42.237068158668485,25.254594262976926,24.511012540206305,29.888035810617847,28.92706151503637
FULLER PARK,91.2153961181641,87.7605571746826,35.9967010498047,34.7002044677735,43.7067321777344,41.5364547729492,25.52734375,24.4140625,29.9866481781006,28.8440847396851
LOGAN SQUARE,91.84983947730215,87.36979992197169,36.295400405789,35.02938319614957,44.07119129820639,41.99119842244978,25.468881017080747,24.355068420031056,30.051053142192195,28.969277282975483
HERMOSA,91.8328412241656,87.34382070170003,36.29361762639928,35.03191278814595,44.12655123330245,42.02446605199231,25.484218085420604,24.33918655482041,30.04249888097405,28.966693609558565
NORTH LAWNDALE,91.22716838287911,87.1222637572102,36.05755592324885,34.765267733888265,43.88221143690568,41.83527602776471,25.48684573040328,24.477686535712728,29.93685338044303,28.937537205285896
BELMONT CRAGIN,91.9086802560328,87.41633845725538,36.35391644463388,35.02335211579586,44.20877660501,42.15261026916419,25.381108193183444,24.288983190949384,29.944383701502247,28.884692386794093
ALBANY PARK,91.61136336752192,87.13413167072197,36.297784853705366,34.93181748335194,44.146188452696975,41.7971803443969,25.53411387181238,24.23828125,30.006727682552576,28.89757392850878
HUMBOLDT PARK,91.71271680601856,87.39199593026085,36.15805604565881,34.918659234062154,44.00849756412469,41.95188410551447,25.45890273512285,24.371472658742828,30.00320604600645,28.948520904752804
GAGE PARK,91.17240995196272,86.88472852437228,35.922264550216426,34.70675364594842,43.99756374643517,41.76223427348398,25.36607687982005,24.47603028598972,29.951331516256072,28.949616373351446
LINCOLN PARK,91.98513250771497,87.6788381438167,35.94276015388852,34.51483777888638,43.31895414653577,41.0131068070956,25.358913806899,24.372055032005683,30.01442388586092,28.85490927960759
MORGAN PARK,91.87806741641124,87.34853323409848,35.65773945273934,34.527818128040856,43.945605240287406,41.79549435835622,25.38188355833619,24.534127371651792,29.88185019466904,28.976738268857456
FOREST GLEN,91.51442283281136,87.00397210053995,36.41032511536507,34.93984016364734,43.986273568381776,41.78825719054319,25.44597477442781,24.23828125,30.01944026235128,28.843637597393
LAKE VIEW,91.95996298048232,87.41806200294083,36.02434811827955,34.661477450572484,43.82440368871105,41.20424312741955,25.43195249495969,24.303658434139788,30.00265128145936,28.821602862026577
WASHINGTON HEIGHTS,91.55153684954274,87.12431336050433,35.8506559908531,34.61879672989122,43.92764464153657,41.83598038633575,25.402303348478128,24.530009096114068,29.917465172385125,28.956734408911423
EDISON PARK,91.55871879816296,87.32693861375303,36.37338545074615,35.05411065464424,44.097833941755134,42.20417860475733,25.354684346619575,24.23828125,29.96148030370564,28.93132979164935
CALUMET HEIGHTS,91.84285842263776,87.83441344218652,35.60495448215748,34.37516947946732,43.40663494134407,41.32818074317496,25.39520924562102,24.40943004826831,29.90102345533432,28.81603377822099
GARFIELD RIDGE,91.26394836540298,86.9891043330479,35.81589373381778,34.70590750050912,44.094813425948,42.16912671500446,25.41583973381801,24.517343603424013,29.936017463150364,28.974029954078503
GREATER GRAND CROSSING,91.64694396120844,87.38653929920574,35.99663233453903,34.731078273875426,43.92412672950672,41.84435129624183,25.57934168532188,24.4014513250242,30.001009521656727,28.86365759561197
OHARE,91.5585033462918,87.34047456661415,36.25419015878749,34.91340238011794,44.265760019942434,42.2715686024824,25.104934636849325,24.231898672238664,29.92006411422879,28.88390757463466
SOUTH CHICAGO,92.4332217541168,88.5787517350635,35.20661015049312,33.97996450873949,43.00723690486,40.7925235295255,25.2130482868976,24.41102692018072,29.88062433383958,28.681659777275296
DUNNING,91.70494902992998,87.42285877136766,36.40887419833983,35.0214971548695,44.108812536425695,42.175997650137234,25.35976137779372,24.23828125,30.03572570342236,28.881769586711187
ARMOUR SQUARE,91.17364404019747,87.70807025892312,35.88296971684619,34.492660397585226,43.52494213292423,41.130770417286165,25.41580542320628,24.358293336603136,29.89903576641342,28.72881576084767
MCKINLEY PARK,91.200138029505,87.4086755080301,35.90045659549905,34.58571585358169,43.71597515418883,41.386652424296415,25.4001184682377,24.40724257172132,29.930193128429494,28.824820382477814
ROGERS PARK,91.75280215195416,87.72513417705561,35.81246792655029,34.3272050234258,43.21811321174192,40.83852956617201,25.19681813382985,24.25296567874693,29.869032371249165,28.63360424768134
WEST GARFIELD PARK,91.3984184265137,87.3881282806396,35.9128387451172,34.7925582885742,44.0814758300781,42.029428100586,25.404296875,24.4140625,29.9636684417725,28.9425506591797
NEW CITY,91.21796799276083,87.6389679883146,35.98319124501914,34.69849099447154,43.74632273301496,41.5608639991648,25.50177482197058,24.422585476009807,29.98287653926377,28.85976179965941
BRIGHTON PARK,91.21938699128413,86.92406235888133,35.91470797568613,34.69492703206852,43.98383257141615,41.72917810845417,25.360433613056017,24.477286676598546,29.96053748327191,28.957790632028004
BEVERLY,91.62804657391624,87.27222934068728,35.695586637013726,34.54820953239921,44.08202608764051,41.9335918246144,25.35245773972301,24.53125,29.891703035600937,28.975234837959405
OAKLAND,91.709617151331,87.78434626614602,35.77073842931677,34.442815187242346,43.57500343605327,41.28569125422728,25.39865451388889,24.341796875,29.948293813069675,28.78979523093612
NEAR SOUTH SIDE,91.1715293884277,87.7054119110107,35.8772094726563,34.4821487426758,43.5157348632813,41.1102233886719,25.41015625,24.35546875,29.8945983886719,28.7229776382446
DOUGLAS,91.17985637369378,87.71142680107138,35.88417178581062,34.49631337894736,43.5280611535275,41.14052333125363,25.418008207070702,24.359887941919187,29.90111717352564,28.73177174205328
