Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
PORTAGE PARK,94.08582683607078,90.18185991309151,36.01621870369746,34.445313201553546,43.12633996722344,40.70107677942037,24.92066271551725,23.988348599137925,29.750095083302472,28.731457961290705
EDGEWATER,95.0198844909668,92.1163673400879,35.4371490478516,33.1579833984375,42.7409820556641,39.4415451049805,24.53125,23.59375,29.6190189361572,27.9415607452393
WASHINGTON PARK,95.10957869850974,92.10840080335971,35.632122568160746,34.22372110764965,42.90916770584352,39.77882709172589,24.823099419508296,23.850070059344382,29.753045207284515,28.49123499208401
CHICAGO LAWN,94.42861359168911,91.24830986858753,35.426224902094255,34.023977554891474,43.08085973563571,40.65359995186199,25.06067101165761,24.12317101165762,29.75492668968158,28.50993785626664
EAST GARFIELD PARK,93.787589263916,90.3552665710449,35.7471862792969,34.4272781372071,43.3737670898438,40.9396301269531,24.8828125,24.0625,29.8445972442627,28.6868848800659
SOUTH LAWNDALE,93.79096603899936,90.38242352559736,35.73104023741178,34.415414888200104,43.35968650585319,40.93979187649375,24.896351862094388,24.069269681047203,29.84464111937653,28.68700927736249
AVALON PARK,94.74692186122492,91.46708709995842,35.675059058728,34.39856236889145,42.97101703408994,40.34589919703652,24.929713634589653,23.99914975468332,29.850764409523823,28.747302644067705
NEAR NORTH SIDE,99.05152487060252,97.04449262868756,29.168544581986115,27.46852401446208,24.03582232486212,23.68239322169125,22.85145061886252,22.60995518361293,26.16573186147034,25.58893363604573
JEFFERSON PARK,94.41198955705272,90.6454875892654,35.730404825100145,34.30097791826407,43.28525372067016,40.49641163432003,24.73737444196429,23.86033459519788,29.67912065992022,28.54549780269385
CLEARING,93.71361683369108,90.46989094650417,35.304232075918925,34.031848317834324,43.29269087485971,41.07434546023001,24.99389106865572,24.1796875,29.841251591273732,28.632946081254595
FULLER PARK,95.315934753418,92.4612922668457,35.5902465820313,34.1137405395508,42.8171447753907,39.4303604125977,24.7626953125,23.76953125,29.693119430542,28.3491296768188
LOGAN SQUARE,95.32283905503174,92.2342992516038,35.09965837277245,33.46855200536508,41.16618399578595,38.33878852180814,24.49848117236025,23.70340401785715,29.311236075170317,28.02657197513937
HERMOSA,94.23484694223092,90.9996944852948,35.87742740220065,34.337940479992525,43.45312097329503,40.72368955413876,24.780187595994803,23.87857765241021,29.778968051701284,28.556511190302672
NORTH LAWNDALE,93.787589263916,90.3552665710449,35.7471862792969,34.4272781372071,43.3737670898438,40.9396301269531,24.8828125,24.0625,29.8445972442627,28.6868848800659
BELMONT CRAGIN,94.06918831624264,90.23176276850845,36.02411255982386,34.44589407148792,43.15278242469551,40.72469000703172,24.92012768757149,23.98743565913641,29.75971081455265,28.727918302259464
ALBANY PARK,94.78151117682675,91.1652500312402,35.61794145835413,34.02427814346993,43.13034678900976,40.097481841207234,24.643748576958107,23.773409039162114,29.632497824997166,28.360504009105515
HUMBOLDT PARK,94.1410470683786,90.86573289957636,35.801114527465586,34.33274212212196,43.3258302699554,40.67806237518369,24.808549502433,23.94806083479579,29.78746262400032,28.56786847860098
GAGE PARK,93.95069229949716,90.90134465627008,35.46023984462869,34.18636111379591,43.12119180792097,40.89054665062914,25.10703526670951,24.169535266709516,29.82911251627082,28.65686590886057
LINCOLN PARK,98.99069221464026,96.96189472583757,29.26435310721908,27.563962223926648,24.301250474042654,23.909315558008892,22.877039251422467,22.627661584281647,26.21445725659385,25.62579741009949
MORGAN PARK,94.2466621194567,91.09586898114657,35.382951977488794,34.002901895753645,43.00551648401952,40.67130779014838,25.105044186770257,24.0694821535886,29.760101894886937,28.530577544327592
FOREST GLEN,94.48801711901814,90.79525213040094,35.69847421672986,34.23423454392128,43.25247275768872,40.43367958606133,24.690247441681336,23.82004256987236,29.66475116528253,28.48716126227041
LAKE VIEW,95.98767982893094,92.88243221364996,34.63597186673077,32.75287611766531,40.65352653913609,37.52351225165914,24.30283518145162,23.550025201612915,29.145857499235397,27.748934963185302
WASHINGTON HEIGHTS,94.52472368605596,91.2879301556647,35.568106687529315,34.23819325524488,43.03850090922664,40.53502202796786,24.99889184397163,24.03160437906324,29.823111874254995,28.65083988075464
EDISON PARK,93.27526321873056,89.74224282080907,35.93330168661508,34.412519031143574,43.37644718605146,41.01594298792898,24.782978446644805,23.98723275100908,29.813894726072864,28.795518079270785
CALUMET HEIGHTS,96.569432826923,93.36125838650266,33.531511156604644,32.36025540783149,36.380022717129656,34.64545158337637,24.422734001791405,23.72396248009554,28.88202279011918,27.85830393809421
GARFIELD RIDGE,93.7058590913771,90.4493394998404,35.43930362731073,34.13217503392517,43.384319234054125,41.04269242564023,25.0696992365485,24.148828020302872,29.83987474863282,28.686007652037333
GREATER GRAND CROSSING,94.7154205322266,91.43434715271,35.7121093750001,34.4337936401367,43.0849395751953,40.4444290161133,24.9384765625,24.00390625,29.8675086975098,28.7626686096191
OHARE,92.8103716789823,89.43540209924772,35.91699138291042,34.42389953716601,43.759980018799766,41.40150783311196,24.87992595813055,23.964975997143444,29.8169964693887,28.75502473320237
SOUTH CHICAGO,99.14191726290623,96.03489176673035,30.505881286726225,29.48317371571952,27.07679732252113,26.599237848436136,23.70712941049914,23.33553410068847,27.514638568398905,26.603477285322786
DUNNING,93.88058401353769,90.00013566773235,36.00574401468351,34.470414346771584,43.195232767181736,40.8203641734214,24.926169397463003,24.019143102537,29.75792665784002,28.76230628999544
ARMOUR SQUARE,95.8758063226538,93.0448134469345,35.37085011229922,33.81753221349335,42.96321350918755,39.40530059711814,24.59817628047926,23.713762086603143,29.583030884148336,28.14973494824808
MCKINLEY PARK,95.0235537876067,91.98311115952792,35.5174825874704,34.06562689484147,43.09512829890018,40.0024137027928,24.73673155737705,23.86087986680328,29.69358925772497,28.374607777204677
ROGERS PARK,95.8770020407599,92.87560241286822,35.29349909601985,33.02024524791821,42.63475150031017,39.28082443443508,24.36497043918919,23.55218010979729,29.501529056961445,27.79470008772772
WEST GARFIELD PARK,93.787589263916,90.3552665710449,35.7471862792969,34.4272781372071,43.3737670898438,40.9396301269531,24.8828125,24.0625,29.8445972442627,28.6868848800659
NEW CITY,95.10212613430204,92.22333310715318,35.572419357210805,34.12947586205641,42.86265569166306,39.65030424272575,24.81425931735933,23.82919208206864,29.71526368698062,28.398572370656943
BRIGHTON PARK,93.83576336535435,90.74269595295436,35.51684192990553,34.25803341496328,43.1728891916291,40.941937695146585,25.075969161861615,24.159078330930804,29.84522317999475,28.68865956977331
BEVERLY,94.37966187018785,91.17919816748729,35.46057900783462,34.0872249530585,43.02077125651617,40.65366725558198,25.08071009946189,24.05212100829217,29.78441420281196,28.572487912551534
OAKLAND,95.63165122420702,92.89552487620604,35.446755823206054,33.87829510724104,42.95455659654405,39.50348356741447,24.649376085069445,23.747829861111114,29.70273346300478,28.19608277038292
NEAR SOUTH SIDE,96.87648610419888,94.3008694728318,33.44707526034356,31.845747596828904,37.121033709897006,34.54710134327487,24.0527970555199,23.370807926829272,28.523461841588173,27.351640349940272
DOUGLAS,95.85979793869691,93.0281288506608,35.377123306223055,33.82600168555677,42.959036972097245,39.40601713135587,24.60288036616162,23.715356691919197,29.586178641271147,28.155436233237943
