Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
AUSTIN,93.60190229536308,90.83280861859366,35.822576909113415,34.17048030814741,43.34920951718034,40.75240332694968,24.880659623579543,24.010953036221597,29.86759763576768,28.67281442203304
BURNSIDE,94.32194536944344,92.19651596239822,35.478123908868696,33.96350446306795,43.00774681048694,39.874056418648,24.76078037709497,24.00488826815643,29.756204129863704,28.48071217137337
EAST SIDE,94.4289535522461,92.3914737701416,35.1609802246094,33.8647476196289,42.7062866210938,39.6223159790039,24.70703125,24.00390625,29.6512706756592,28.3253316879272
WEST RIDGE,95.47270572196793,92.76870461917756,35.359389063493246,33.27410922163262,42.644224800968885,39.23880773885361,24.686878215172666,23.68898563150425,29.556333605027323,28.12160790225977
MONTCLARE,93.4953918457031,90.7349033355713,35.63486328125,34.0423141479492,42.7939727783204,40.6755157470703,24.8828125,24.00390625,29.7534107208252,28.6047735214233
LOWER WEST SIDE,93.92878160619028,91.36299492142189,35.645937708589365,34.03637975786918,43.36851801968976,40.5205029498924,24.819621842709527,24.00103318294346,29.793557578815665,28.547729659345077
WEST ELSDON,93.15104532460944,90.72979764719229,35.68243520700495,34.2090992213963,43.21703020490256,40.76768934343247,25.007521775099903,24.194731050199803,29.931997535088215,28.75638815549227
NORTH CENTER,95.12215437067324,92.40987281924936,35.41883514102812,33.487236192119155,42.44593253612006,39.19247550587493,24.66611210208562,23.706628190175632,29.589520089895828,28.208585257587742
WEST TOWN,96.50939436540172,93.98501934859276,32.50966156939692,30.868112584164297,33.58271591504028,31.99907068931925,23.7911650378672,23.224458766829866,28.048385781109555,26.992773503801946
SOUTH SHORE,94.32932499105284,92.20899632916304,35.46260269627424,33.95754332108933,42.99235859726422,39.85901352853488,24.75740855823864,24.00390625,29.750640134811377,28.47219899712181
GRAND BOULEVARD,94.1003089904785,91.6639957427979,35.646044921875,34.2063003540039,43.2311279296875,40.6309295654297,24.8798828125,24.11376953125,29.8425624847412,28.6086320877075
CHATHAM,93.90386078293258,91.5901069641113,35.69481580579607,34.21258450069945,43.315891740128826,40.48441199225346,24.9168602195946,24.155933277027025,29.896890361889,28.73319383569668
WEST PULLMAN,93.4177165527344,90.61299332580568,35.24983956542968,34.003349072265664,43.10959962890626,40.655165197753945,25.0907546875,24.23828125,29.87272196228029,28.71481734771732
HEGEWISCH,93.80457643954166,90.93473513475853,35.31472585671891,33.894216375527,42.884743166580805,40.36127525271606,24.95690782776873,24.182461319218245,29.792938105762293,28.64229264171328
NEAR WEST SIDE,96.82499094087368,94.49037478856766,31.30433392327905,29.74687137166388,30.196362809764096,29.16342904879112,23.48921185661765,23.052163821036885,27.425849682550275,26.54925161991136
UPTOWN,95.37800727405936,92.73936423029612,35.04458749208392,33.13042069150044,41.53108595984599,38.43766076256029,24.588625661818405,23.66215691942551,29.415706647893312,28.079592789275697
ENGLEWOOD,93.85846660823428,91.4919162546492,35.71781078078277,34.232384305891735,43.35757177562319,40.579969401034106,24.928455205628705,24.16180619146421,29.9046161235617,28.74570158327371
PORTAGE PARK,93.68617110833355,90.96111065656288,35.90797971352765,34.19477021228312,43.14499505843242,40.56408263897075,24.82145238415948,23.89234240301724,29.901482674609674,28.65021163869176
EDGEWATER,95.1064056396484,92.3945388793945,35.443930053711,33.5085083007813,42.5280731201173,39.2563949584961,24.6748046875,23.7109375,29.6029777526855,28.2199268341064
WASHINGTON PARK,94.01020908140111,91.6058338498746,35.67451455203232,34.22192047855057,43.276908160441785,40.613566006370846,24.901024249952897,24.136421071378106,29.868834207645456,28.66508004031149
CHICAGO LAWN,93.58196940048938,91.05496772795352,35.43931443328031,33.93875616774782,43.3380240816539,40.71821973441853,24.998212806411694,24.18176476165761,29.87575352515555,28.714165590091945
EAST GARFIELD PARK,93.3997329711914,90.9421329498291,35.8521728515626,34.2998672485352,43.0437255859375,40.6783157348633,24.912109375,24.12109375,29.9637275695801,28.744104385376
SOUTH LAWNDALE,93.61228491240198,91.1074185694917,35.754655395777945,34.179343756391646,43.20359915899319,40.61666191311127,24.877929687500004,24.072135992809734,29.88761986823443,28.65857125571109
AVALON PARK,94.32531477479826,92.20165130690096,35.47474350533665,33.961278503309096,43.00387347286888,39.86854100086985,24.75943632917038,24.00390625,29.75463992177534,28.47811065200814
NEAR NORTH SIDE,98.44195805345151,96.18097330193282,29.07907301907456,27.53048578315403,23.833893861161958,23.518430871542048,22.80598651992124,22.544240998363342,26.197118302140822,25.495213091861167
JEFFERSON PARK,93.41131616614508,91.17523384278346,36.01568102891848,34.3347377202686,43.016845570568016,40.63501707614624,24.87645117564552,23.953485083856183,29.93842317459668,28.69134565992246
CLEARING,93.04540890115705,90.51623255400496,35.24135155394321,33.90614915524532,43.20546587425308,41.0314132527958,24.97852775621118,24.23828125,29.853706305706066,28.805326332322466
FULLER PARK,94.1003089904785,91.6639957427979,35.646044921875,34.2063003540039,43.2311279296875,40.6309295654297,24.8798828125,24.11376953125,29.8425624847412,28.6086320877075
LOGAN SQUARE,95.0294350800603,92.24851651872908,35.164627411646904,33.41781502954712,41.11987139968403,38.52180603216899,24.5368682671778,23.698618255046597,29.46773784815156,28.14123040548764
HERMOSA,93.6957878112793,90.9725131988525,35.9217468261719,34.2024551391602,43.1626892089844,40.5584655761719,24.818359375,23.88671875,29.9089466094971,28.6525020599365
NORTH LAWNDALE,93.48176700895723,91.0064600266558,35.819196568920724,34.2576798854594,43.09833939941237,40.65531614452768,24.897716671394903,24.10190347852653,29.936037981843164,28.712737005849142
BELMONT CRAGIN,93.64013468257218,90.85617125808152,35.83862249970539,34.162429522459014,43.30445561178559,40.70461448252728,24.8615423152881,23.968217177223337,29.86549879864418,28.658469109321118
ALBANY PARK,94.13010852445456,91.51300846857232,35.73691277657417,34.00027240875933,42.85751051494553,40.0842352250452,24.778756119080143,23.815295387921218,29.755756566708357,28.48664221390129
HUMBOLDT PARK,93.7305249789298,91.10222908183124,35.86264730038433,34.20649066284807,43.04473837126424,40.50885284073278,24.83896627712189,23.97268367102744,29.910673419122286,28.649601387992814
GAGE PARK,93.80700943463876,91.25497044364714,35.61582022149644,34.0320691420058,43.36254349970884,40.57949124216114,24.86459119938946,24.04508756426735,29.81702244403121,28.591598414639257
LINCOLN PARK,98.35554602936354,96.07720775251538,29.25154629052112,27.692378347730617,24.303176285159072,23.91942165152274,22.84698807565789,22.57056810099573,26.281117639229635,25.5606665468826
MORGAN PARK,93.2326202392578,90.6648921966553,35.1978057861328,33.8722930908203,43.0409362792969,40.7218643188477,25.0556640625,24.23828125,29.8166599273682,28.6710424423218
FOREST GLEN,93.533926187972,91.26358202410417,35.97145031673813,34.30935583786227,42.96483752076059,40.52265052258132,24.86655582911532,23.909774565360912,29.88319724176973,28.64280606491466
LAKE VIEW,95.6054179054178,93.01118256353564,34.655254408313446,32.76345309185731,40.45277918005513,37.5374712544103,24.485698084677416,23.599735383064523,29.2169732649608,27.92413839934971
WASHINGTON HEIGHTS,93.5712922429174,91.08589067301288,35.479279331601084,34.086666884546304,43.21756792842545,40.63942541027746,25.00164607343381,24.208037825059105,29.877410197577408,28.72980035281353
EDISON PARK,93.71621133167255,91.06822179184192,35.8329061560145,34.30272845625276,43.20182826776439,40.76929142987572,24.871785522830475,23.96003484485368,29.746348334273,28.61448185475153
CALUMET HEIGHTS,94.36299178251038,92.27065967025268,35.36067749800956,33.92618551072044,42.89568827052032,39.77902796071047,24.74038490246816,24.00390625,29.717060899916728,28.422569141873844
GARFIELD RIDGE,93.13582002409214,90.69167055197993,35.57537461697212,34.115885847179115,43.20655512343275,40.80774356061925,25.011261747018214,24.202364898820683,29.923750828150244,28.755576116602278
GREATER GRAND CROSSING,93.93969147944688,91.6420774444452,35.67624487099862,34.19123783659344,43.289483095054,40.43210328241514,24.9034838607212,24.14298841360116,29.88483326663584,28.711555645288147
OHARE,93.38150726376468,90.56040036075956,35.743310503739714,34.2046884518178,43.28446096245136,40.76655977356498,24.88249560278247,24.011374907426973,29.785997670868188,28.639610750857816
SOUTH CHICAGO,94.4158858885248,92.36753932998842,35.200542183381984,33.87691905929381,42.74380891730993,39.653362136289296,24.71363893072289,24.00390625,29.664304354564266,28.344595366788155
DUNNING,93.514517525293,90.7575806888775,35.66224328734946,34.05759791515628,42.82916286955864,40.66434454380727,24.876661129568102,23.992721940123825,29.76825497960513,28.60932870661514
ARMOUR SQUARE,95.51237420052152,92.94962422623227,35.37336902019688,33.71571618152839,42.8734214919565,39.552375950834666,24.564806745725896,23.845392748913955,29.735343965179712,28.280080455301015
MCKINLEY PARK,93.9006828308106,91.3349533081055,35.6507995605469,34.0422454833985,43.377230834961,40.5378662109375,24.82421875,24.00390625,29.7946380615234,28.5525560379028
ROGERS PARK,95.8000620455355,93.10309035069233,35.28383617916628,33.0646306424528,42.74802763655384,39.22309033161884,24.69766812711149,23.6693676097973,29.514648501937437,28.033741899438816
WEST GARFIELD PARK,93.3997329711914,90.9421329498291,35.8521728515626,34.2998672485352,43.0437255859375,40.6783157348633,24.912109375,24.12109375,29.9637275695801,28.744104385376
NEW CITY,93.9169027475896,91.36168848608187,35.65041323921657,34.055575181033525,43.36535976070576,40.54542774429341,24.82874153630633,24.01283280192039,29.79853199084394,28.557112298778826
BRIGHTON PARK,93.84874466859924,91.29249515486312,35.65661185074483,34.05496266913381,43.36557059123062,40.54985597412512,24.837214110121504,24.017010206445637,29.80672505031501,28.567101064584563
BEVERLY,93.3894910724885,90.8661676957394,35.32353266983194,33.94701661922264,43.13877139633279,40.69506952451334,25.027589096683137,24.22006632630558,29.842724950194143,28.694475454264516
OAKLAND,95.36399762754088,93.06927075915868,34.637338432029466,33.05403517263909,40.81345219930013,38.00644469084562,24.485460069444443,23.81094021267361,29.4081664940163,28.039216612003464
NEAR SOUTH SIDE,96.5308520276678,94.0552199906042,33.4292055847403,31.79312217820135,37.01778998515727,34.5660221535679,24.002259005937105,23.4292042331916,28.64583920293963,27.40314374686202
DOUGLAS,95.58165139503348,93.02382428589894,35.341504450839764,33.68834566058533,42.791766501275774,39.471691319115614,24.553598484848475,23.84015940656565,29.72454144050777,28.264825185139934
