Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
HUMBOLDT PARK,79.20510120550084,49.77128795947551,27.407063576820665,20.549578660722776,36.11913650795088,18.54056035609633,19.756551909918365,18.07470433211433,24.549146238374476,18.90990400466482
GAGE PARK,78.54884496066134,47.67533870000765,28.015355299922717,20.638774363853635,36.46264367581641,18.66454009617513,19.93237979565305,18.083111741916724,24.846197350901587,18.93199384635399
LINCOLN PARK,80.95200602937047,60.92592834646295,25.09938005471805,20.30939977002857,30.406977099748293,18.705519410047938,19.546740424751714,18.05441309954669,23.50619158195397,18.79759261075665
MORGAN PARK,78.6059997317555,47.64321090624883,28.17358762720132,20.63066016815524,36.49126253652047,18.78615204947334,20.07047645469289,18.07573797152593,24.968270519277567,18.939769906002077
FOREST GLEN,79.64982114173996,49.28197486904309,27.33625266921357,20.40530064542529,36.21879163930117,18.390584188112097,19.61695916014661,17.987999120228725,24.452357473507718,18.810687479502757
LAKE VIEW,80.76343871359333,56.39272984877282,25.91319693835409,20.405845756940927,33.790419897810985,18.646303413418483,19.65738182136238,18.12198416733828,23.968939613014168,18.899030281395014
WASHINGTON HEIGHTS,78.8850631713867,48.8570404052734,27.8171325683594,20.6146179199219,36.3702941894531,18.7650695800781,20.055196762085,18.1095027923584,24.8416213989258,18.9527416229248
EDISON PARK,79.07264500068487,47.23207085356342,27.882760974256616,20.39350781176093,36.4487734212404,18.425992156951622,19.595666535085947,17.90450808258519,24.60881089442433,18.740044583225316
CALUMET HEIGHTS,78.95758386113842,49.63963241091198,27.626465737895625,20.62611400822927,36.1580147129715,18.770049349061978,20.05870797588569,18.129983354070397,24.778385202444284,18.97110802595781
GARFIELD RIDGE,78.44437297615539,46.9436125754032,28.236932798378994,20.61688975771513,36.61164628813334,18.675484162072248,19.95406022809269,18.054846757731877,24.9523357865766,18.90356726379316
GREATER GRAND CROSSING,79.40394715625807,51.07072442452656,27.260553096686284,20.577503611296034,36.05559296511037,18.6335340915322,19.98044947710062,18.128965503363965,24.61341773344267,18.96133596414747
OHARE,78.09052188338941,44.23639084391807,28.6830515315459,20.53132219350898,36.95475090114033,18.561053448716205,19.664067178694705,17.916676612753903,25.040535004139954,18.779539712364272
SOUTH CHICAGO,79.17421369437716,51.593327638819794,27.20856337949457,20.650411803463868,35.38425774106476,18.870369007419168,20.057189512006588,18.17998820319645,24.63851961867942,19.00833676677971
DUNNING,78.5046195165876,45.88924379962263,28.28557130012299,20.53405404835445,36.622339788890265,18.500783565317317,19.636001267774457,17.977837251774385,24.827216520801976,18.827416703694524
ARMOUR SQUARE,80.96520000509085,56.78537903772877,26.02050434334931,20.423599434754287,34.71793435956332,18.64695269665909,19.8207236875868,18.16794561377559,24.10692657162788,18.943867272860302
MCKINLEY PARK,79.69146215720255,51.31997455534387,27.156782306608648,20.53633152695954,36.00281452116417,18.54692392818264,19.9064515973701,18.120389863311303,24.530817169439597,18.94918535576495
ROGERS PARK,81.3849956409351,56.27809756510968,25.811097098685615,20.30327800029034,34.53017103865341,18.456838535618186,19.546917283857177,18.09566278715392,23.92697071384739,18.835584176553283
WEST GARFIELD PARK,78.8672714233398,48.4260330200195,27.7759033203125,20.5970703125,36.40908203125,18.6299682617188,19.8689079284668,18.0811614990234,24.7652416229248,18.9313793182373
NEW CITY,79.34163815758649,50.8552326689584,27.297487969390684,20.581977143466958,36.06893412438394,18.621520585677597,19.96363005058077,18.124712555925623,24.61782623556435,18.958017462802307
BRIGHTON PARK,78.79268054239441,48.54205677026185,27.79118164163055,20.61704278534288,36.31458844808614,18.62984543726515,19.917228521193096,18.091286538263954,24.76252596853589,18.93489173059608
BEVERLY,78.6087377786468,47.676134350439504,28.157390760853872,20.633078244141355,36.467941329406855,18.78042195709809,20.05770351151472,18.07554994608705,24.96576346422305,18.941638472051604
OAKLAND,80.24347607647935,56.08501358032228,26.29915568033853,20.552401168258157,33.89243367513023,18.925597918475123,19.89049575240522,18.20198597378202,24.24179167570892,18.987984466552728
NEAR SOUTH SIDE,81.1199645996094,57.4111671447754,25.8889404296875,20.4091430664063,34.5678649902344,18.6560607910156,19.8077659606934,18.172872543335,24.055944442749,18.942554473877
DOUGLAS,81.00018550988402,57.02512813272701,25.97537856182264,20.422623923972846,34.6319360803675,18.661446105751505,19.81949675717341,18.17131790263889,24.091604488385624,18.944989433673936
