Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
LOGAN SQUARE,83.15726280449343,53.59493728779863,26.706602989812858,19.427989149389784,36.26508040339313,19.40139712695008,19.570416341509176,17.46649518812667,24.24426795947624,18.01393681934902
HERMOSA,83.05838785730374,51.37773059491627,27.093651564946065,19.355807108599635,37.64365923183854,19.248141237197608,19.572928134795653,17.385854292006044,24.36720203226588,17.932621278023678
NORTH LAWNDALE,85.07897300826775,52.5530062174664,27.106921075575883,18.949183237086437,35.738166608757155,18.25852289892441,19.799535423683725,17.220693123407216,24.51000056986033,17.65798648242841
BELMONT CRAGIN,85.33506527061563,53.427410972230895,26.946562416921022,18.736330896627894,35.6324912459843,18.0851038875258,19.80338418528052,17.05222791475947,24.47720422054787,17.47708989853242
ALBANY PARK,83.10882132923383,52.26615206747976,26.87065773218705,19.351260077656608,37.3714166508057,19.19639978553577,19.52810350474837,17.372199262932856,24.215598848130984,17.87233132511179
HUMBOLDT PARK,83.0558776855469,51.2389068603516,27.1293579101563,19.3550354003906,37.6828552246094,19.2537170410156,19.5807151794434,17.3872699737549,24.391975402832,17.9412841796875
GAGE PARK,87.00770062836405,53.72493494225039,27.10825998654404,18.551323819589477,34.0864069372339,17.33957412837404,20.01660567138984,17.054551067205203,24.64566257055129,17.37811417077068
LINCOLN PARK,84.21612431619785,78.17854872333206,22.298476083248133,20.19020601058246,21.45905801656405,20.946360403307835,19.46497635549709,18.294870506818395,22.707563389415924,18.775663063841584
MORGAN PARK,87.42890786076637,55.8031432261834,26.95840877071845,18.456342001275704,33.13640381320494,17.063100118951517,20.27770196671013,17.04854386782908,24.76284391146438,17.330850464957138
FOREST GLEN,88.53234049568715,56.75502261981156,26.55678720608566,17.911347241468828,32.93758300996163,16.544799622011883,20.0418142976895,16.62347434205069,24.48099887270323,16.85511204356879
LAKE VIEW,84.2466125488281,78.8864517211914,22.171533203125,20.2121520996094,21.0327392578125,20.9908386230469,19.461935043335,18.3187198638916,22.6633014678955,18.7975883483887
WASHINGTON HEIGHTS,86.7583236694336,56.777515411377,26.7482543945313,18.6048828125,32.9003845214844,17.1347595214844,20.2685546875,17.1175479888916,24.7027263641357,17.4262027740479
EDISON PARK,90.0782274848638,58.27864827253261,26.361212084295783,17.546459788487027,32.088059004428544,15.889737181754946,20.141164779663065,16.45450794131437,24.47900017623823,16.607458792108094
CALUMET HEIGHTS,84.7579566372428,57.1411549100451,26.50657857907052,19.05339849192628,34.350293610202314,18.051025798821943,20.076151527113208,17.30456761524177,24.501000156524064,17.708808168787883
GARFIELD RIDGE,87.05108302925905,52.99760419323629,27.25781115693213,18.56471197066439,34.54660410271418,17.576074742235654,20.02328368621227,17.067829300781533,24.699181900494725,17.42274943116327
GREATER GRAND CROSSING,82.29439546893437,53.221512542458704,26.850406595767392,19.61680862707415,36.852504243509145,19.249139788351638,19.71372719771174,17.521188058326924,24.361944769151236,18.080100869163086
OHARE,89.89319536142108,56.63052874874671,26.826534937319,17.611220356492847,32.34015530567274,16.13025812059453,20.28095162658433,16.499396454354624,24.75345524881939,16.661884632667554
SOUTH CHICAGO,81.98897170889192,57.701579670733736,26.161504002897804,19.67748483470718,36.31953975920429,19.3271362304688,19.809170205909066,17.566474122722077,24.2180009182062,18.10311937840996
DUNNING,90.320210608065,58.11884128014077,26.55651167694159,17.39128299253435,31.201014538496796,15.55687588778412,20.282293968926503,16.32975481529316,24.6638498770006,16.475839393083444
ARMOUR SQUARE,81.48222337389204,58.017007515569446,25.83551065077164,19.96350099709008,36.83387987624372,19.514465215708626,19.54518416751126,17.73084998237714,23.960014137986526,18.32180958050785
MCKINLEY PARK,83.5318733152796,55.87712513657868,26.40637907434684,19.424861495221272,35.84174987292682,18.715464482541936,19.72056485473132,17.4676953378271,24.239920835025973,17.962424817632442
ROGERS PARK,83.22400639039593,68.6318493639222,23.788759075042936,19.98392622289261,28.66431255293715,19.97966450309285,19.3699365037079,17.969660601979108,23.09831905013512,18.4207218027232
WEST GARFIELD PARK,83.0558776855469,51.2389068603516,27.1293579101563,19.3550354003906,37.6828552246094,19.2537170410156,19.5807151794434,17.3872699737549,24.391975402832,17.9412841796875
NEW CITY,82.44597015452115,52.887289174160266,26.89633163320329,19.583374232920782,36.89671992538636,19.2207487153974,19.690858458403884,17.50232558926216,24.359837799464195,18.05736853523619
BRIGHTON PARK,86.7184219360352,53.6179084777832,27.0887390136719,18.6202941894531,34.162255859375,17.45205078125,19.9768600463867,17.0857048034668,24.6056442260742,17.4284114837646
BEVERLY,87.53115368764335,55.723650055362384,26.981915214285557,18.42961913373324,33.1384962987799,17.028268917194154,20.285594412535097,17.035063472362836,24.76262732904899,17.30820182014206
OAKLAND,81.85331782588253,57.13007173891419,26.080904360170717,19.87637871636288,35.31831981517653,19.72540690104169,19.620738008287223,17.7108100325973,24.06005087958444,18.290466873734097
NEAR SOUTH SIDE,81.4702453613281,58.2831153869629,25.7834411621094,19.9744506835938,36.8071228027344,19.5140930175781,19.5402717590332,17.7388324737549,23.9418830871582,18.3297805786133
DOUGLAS,81.4954237298933,57.93276160654395,25.854036191176107,19.958596216066965,36.79676154037118,19.5205404673361,19.54842063826744,17.728509364786383,23.966879339250248,18.319150412203097
