Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
GREATER GRAND CROSSING,91.99077665803507,89.2411792308294,35.81131044272731,34.62075789120168,43.58418001246939,41.64085408814224,25.3426987536302,24.3387925036302,29.92240375630814,28.798674531119904
OHARE,91.75590263492614,88.24183630053383,35.86338533857541,34.6903111784326,44.03571052050825,42.12573489053136,25.36793626679537,24.192378266504424,29.89757248983812,28.781812344251204
SOUTH CHICAGO,93.13094163090356,90.30703043847404,35.14617532910668,33.849611481290694,43.152478793172165,41.14816660790762,25.08416926635113,24.30207885111876,29.930398178757155,28.661433499610368
DUNNING,91.69724711283068,88.21067128574623,36.14297970535888,34.85812919245718,43.968765039423815,41.93027460207146,25.26484870507399,24.23828125,29.932143571462472,28.79335814348994
ARMOUR SQUARE,92.56142211708784,89.4480422751251,35.7404178499641,34.40841923187673,43.309340715622135,41.092676593797655,25.29861792320628,24.299699586603143,29.78100167603768,28.59368543988389
MCKINLEY PARK,92.30515933114972,89.07658644973253,35.7688443043193,34.484531458870336,43.5394259093238,41.34009951607129,25.351082223360656,24.325931736680324,29.843776632527813,28.668707640444637
ROGERS PARK,92.47394983305686,88.9941619502824,35.85609182596797,34.27216706803155,43.2647400764634,40.95823057676128,25.132598951934888,24.140457040847668,29.83420501352824,28.586427026650213
WEST GARFIELD PARK,91.7520156860352,88.4831352233887,35.7562713623047,34.6314712524414,44.0504364013672,41.9621215820313,25.375,24.4140625,29.8852512359619,28.7170886993408
NEW CITY,92.05595370214064,88.7356279708503,35.814749295138725,34.572264550151395,43.76544331246223,41.58424674138107,25.41015625,24.35546875,29.91823711408621,28.749249928581488
BRIGHTON PARK,92.017785557805,88.71005857992408,35.81598178417328,34.575559680819325,43.779824472141485,41.62228378974631,25.40793605848435,24.35546875,29.91365109464088,28.75904053557641
BEVERLY,92.38679790967949,89.01021114906631,35.5342854351079,34.388795630024994,43.64397503860251,41.73520947592986,25.25710437158169,24.4140625,29.89547520908744,28.811211453412923
OAKLAND,92.39023566210707,89.59878202014497,35.67201478746206,34.31102831805198,43.33019184818978,41.15937535321272,25.259309895833333,24.27625868055556,29.871056439435023,28.623846778163227
NEAR SOUTH SIDE,92.5735153198242,89.4575862884521,35.7318817138672,34.3994232177735,43.2975891113281,41.079606628418,25.29296875,24.296875,29.7727542877197,28.5871562957764
DOUGLAS,92.555340029527,89.44578389126038,35.74344868361349,34.41087437382457,43.31342690618751,41.09799901275124,25.3009094854798,24.301096906565647,29.78599115365279,28.597139096500925
